evals.q.250.	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume.max
3.000e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.824e-01	4.760e-01	4.544e-01	4.960e-01	2.824e-01	2.632e-01	2.984e-01	3.664e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.056e-01	2.872e-01	3.224e-01	3.408e-01	3.200e-01	3.528e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.043e-01	1.978e-01	2.177e-01	2.593e-01	2.513e-01	2.696e-01	2.767e-01	2.686e-01	2.825e-01	1.466e-01	1.381e-01	1.539e-01	1.650e-01	1.545e-01	1.741e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.845e-01	2.992e-01	1.837e-01	1.781e-01	1.887e-01	1.933e-01	1.876e-01	1.994e-01	2.239e-01	2.170e-01	2.295e-01	1.016e-01	9.311e-02	1.049e-01	1.118e-01	1.076e-01	1.181e-01
3.025e+04	2.808e-01	2.608e-01	2.824e-01	2.808e-01	2.616e-01	3.008e-01	4.760e-01	4.544e-01	4.960e-01	2.792e-01	2.648e-01	2.984e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.424e-01	3.232e-01	3.528e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.050e-01	1.988e-01	2.165e-01	2.601e-01	2.507e-01	2.697e-01	2.778e-01	2.698e-01	2.825e-01	nan	nan	nan	1.661e-01	1.558e-01	1.740e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.860e-01	2.992e-01	1.840e-01	1.785e-01	1.895e-01	1.948e-01	1.876e-01	2.014e-01	2.242e-01	2.207e-01	2.309e-01	nan	nan	nan	1.133e-01	1.071e-01	1.189e-01
3.050e+04	2.816e-01	2.608e-01	3.008e-01	2.808e-01	2.608e-01	2.816e-01	4.760e-01	4.544e-01	4.960e-01	2.792e-01	2.648e-01	2.992e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.096e-01	2.872e-01	3.256e-01	3.424e-01	3.304e-01	3.544e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.068e-01	1.988e-01	2.184e-01	2.601e-01	2.507e-01	2.715e-01	2.777e-01	2.693e-01	2.821e-01	1.496e-01	1.382e-01	1.560e-01	1.643e-01	1.565e-01	1.757e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.871e-01	2.984e-01	1.855e-01	1.792e-01	1.907e-01	1.946e-01	1.902e-01	2.017e-01	2.245e-01	2.225e-01	2.297e-01	1.029e-01	9.432e-02	1.054e-01	1.134e-01	1.077e-01	1.206e-01
3.075e+04	2.808e-01	2.608e-01	2.824e-01	2.808e-01	2.608e-01	3.008e-01	4.760e-01	4.544e-01	4.960e-01	2.856e-01	2.648e-01	3.000e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.096e-01	2.952e-01	3.312e-01	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.068e-01	1.975e-01	2.184e-01	2.609e-01	2.516e-01	2.720e-01	2.777e-01	2.681e-01	2.823e-01	1.478e-01	1.355e-01	1.550e-01	nan	nan	nan	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.871e-01	2.995e-01	1.869e-01	1.793e-01	1.933e-01	1.956e-01	1.919e-01	2.002e-01	2.245e-01	2.212e-01	2.299e-01	1.031e-01	9.736e-02	1.094e-01	nan	nan	nan
3.100e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.824e-01	4.760e-01	4.552e-01	4.960e-01	2.856e-01	2.616e-01	3.024e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.408e-01	3.304e-01	3.544e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.077e-01	1.971e-01	2.184e-01	2.629e-01	2.516e-01	2.720e-01	2.775e-01	2.681e-01	2.823e-01	nan	nan	nan	1.674e-01	1.595e-01	1.762e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.852e-01	2.984e-01	1.869e-01	1.791e-01	1.943e-01	1.960e-01	1.934e-01	2.007e-01	2.245e-01	2.210e-01	2.309e-01	nan	nan	nan	1.170e-01	1.096e-01	1.221e-01
3.125e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.824e-01	4.760e-01	4.552e-01	4.960e-01	2.856e-01	2.680e-01	3.024e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.144e-01	2.976e-01	3.312e-01	3.408e-01	3.232e-01	3.544e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.069e-01	1.971e-01	2.203e-01	2.642e-01	2.551e-01	2.729e-01	2.776e-01	2.693e-01	2.823e-01	1.479e-01	1.394e-01	1.587e-01	1.674e-01	1.566e-01	1.762e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.871e-01	2.984e-01	1.869e-01	1.799e-01	1.943e-01	1.980e-01	1.934e-01	2.024e-01	2.276e-01	2.202e-01	2.311e-01	1.026e-01	9.719e-02	1.094e-01	1.183e-01	1.102e-01	1.236e-01
3.150e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.816e-01	4.760e-01	4.552e-01	4.960e-01	2.848e-01	2.680e-01	3.024e-01	3.672e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.400e-01	3.144e-01	3.512e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.067e-01	1.957e-01	2.168e-01	2.636e-01	2.525e-01	2.729e-01	2.777e-01	2.696e-01	2.825e-01	nan	nan	nan	1.677e-01	1.619e-01	1.771e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.490e-01	2.560e-01	2.920e-01	2.872e-01	2.984e-01	1.875e-01	1.799e-01	1.936e-01	1.981e-01	1.934e-01	2.031e-01	2.293e-01	2.214e-01	2.322e-01	nan	nan	nan	1.183e-01	1.134e-01	1.236e-01
3.175e+04	2.816e-01	2.608e-01	2.824e-01	2.816e-01	2.616e-01	3.016e-01	4.760e-01	4.552e-01	4.960e-01	2.848e-01	2.712e-01	3.024e-01	3.672e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	3.184e-01	2.976e-01	3.352e-01	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.400e-01	3.569e-01	2.087e-01	1.951e-01	2.169e-01	2.657e-01	2.556e-01	2.732e-01	2.778e-01	2.696e-01	2.828e-01	1.478e-01	1.388e-01	1.587e-01	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.860e-01	2.984e-01	1.875e-01	1.794e-01	1.943e-01	1.976e-01	1.927e-01	2.045e-01	2.274e-01	2.213e-01	2.322e-01	1.026e-01	9.731e-02	1.095e-01	nan	nan	nan
3.200e+04	2.816e-01	2.616e-01	3.000e-01	2.808e-01	2.608e-01	2.816e-01	4.760e-01	4.552e-01	4.960e-01	2.872e-01	2.712e-01	3.040e-01	3.672e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.408e-01	3.200e-01	3.528e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.486e-01	3.400e-01	3.569e-01	2.087e-01	1.954e-01	2.177e-01	2.657e-01	2.566e-01	2.732e-01	2.795e-01	2.705e-01	2.845e-01	nan	nan	nan	1.689e-01	1.616e-01	1.773e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.860e-01	2.984e-01	1.877e-01	1.802e-01	1.936e-01	1.987e-01	1.950e-01	2.039e-01	2.300e-01	2.218e-01	2.333e-01	nan	nan	nan	1.184e-01	1.153e-01	1.235e-01
3.225e+04	2.816e-01	2.616e-01	2.816e-01	2.816e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.960e-01	2.848e-01	2.712e-01	3.040e-01	3.672e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	3.184e-01	3.016e-01	3.368e-01	3.424e-01	3.232e-01	3.528e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.486e-01	3.400e-01	3.569e-01	2.095e-01	1.954e-01	2.193e-01	2.659e-01	2.566e-01	2.768e-01	2.795e-01	2.724e-01	2.845e-01	1.473e-01	1.388e-01	1.587e-01	1.688e-01	1.617e-01	1.799e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.860e-01	2.992e-01	1.876e-01	1.816e-01	1.952e-01	1.994e-01	1.954e-01	2.039e-01	2.320e-01	2.226e-01	2.340e-01	1.048e-01	9.635e-02	1.110e-01	1.206e-01	1.155e-01	1.244e-01
3.250e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.960e-01	2.848e-01	2.680e-01	3.040e-01	3.672e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.424e-01	3.232e-01	3.528e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.486e-01	3.400e-01	3.569e-01	2.095e-01	1.954e-01	2.193e-01	2.665e-01	2.538e-01	2.768e-01	2.782e-01	2.728e-01	2.849e-01	nan	nan	nan	1.729e-01	1.646e-01	1.805e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.540e-01	2.920e-01	2.880e-01	2.992e-01	1.876e-01	1.816e-01	1.971e-01	1.993e-01	1.943e-01	2.058e-01	2.322e-01	2.220e-01	2.355e-01	nan	nan	nan	1.206e-01	1.156e-01	1.242e-01
3.275e+04	2.808e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.968e-01	2.848e-01	2.696e-01	3.104e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.224e-01	3.136e-01	3.368e-01	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.486e-01	3.435e-01	3.600e-01	2.095e-01	1.970e-01	2.193e-01	2.665e-01	2.538e-01	2.768e-01	2.784e-01	2.729e-01	2.850e-01	1.480e-01	1.416e-01	1.631e-01	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.952e-01	2.880e-01	3.000e-01	1.886e-01	1.816e-01	1.963e-01	2.014e-01	1.943e-01	2.076e-01	2.319e-01	2.238e-01	2.361e-01	1.056e-01	9.846e-02	1.112e-01	nan	nan	nan
3.300e+04	2.808e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.968e-01	2.848e-01	2.696e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.208e-01	3.136e-01	3.368e-01	3.424e-01	3.256e-01	3.552e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.486e-01	3.435e-01	3.600e-01	2.102e-01	1.970e-01	2.193e-01	2.668e-01	2.580e-01	2.764e-01	2.783e-01	2.729e-01	2.850e-01	1.554e-01	1.422e-01	1.613e-01	1.756e-01	1.654e-01	1.818e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.952e-01	2.880e-01	3.000e-01	1.852e-01	1.791e-01	1.962e-01	2.023e-01	1.944e-01	2.082e-01	2.300e-01	2.238e-01	2.363e-01	1.071e-01	9.933e-02	1.131e-01	1.208e-01	1.153e-01	1.258e-01
3.325e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.968e-01	2.848e-01	2.696e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.432e-01	3.256e-01	3.552e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.435e-01	3.600e-01	2.122e-01	1.990e-01	2.214e-01	2.690e-01	2.578e-01	2.768e-01	2.783e-01	2.729e-01	2.850e-01	nan	nan	nan	1.759e-01	1.673e-01	1.822e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.952e-01	2.880e-01	3.000e-01	1.853e-01	1.800e-01	1.960e-01	2.024e-01	1.975e-01	2.082e-01	2.313e-01	2.251e-01	2.374e-01	nan	nan	nan	1.203e-01	1.162e-01	1.254e-01
3.350e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.968e-01	2.880e-01	2.712e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.240e-01	3.136e-01	3.368e-01	3.424e-01	3.280e-01	3.560e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.435e-01	3.600e-01	2.143e-01	2.013e-01	2.227e-01	2.668e-01	2.581e-01	2.778e-01	2.806e-01	2.729e-01	2.853e-01	1.556e-01	1.470e-01	1.625e-01	1.748e-01	1.687e-01	1.841e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.540e-01	2.952e-01	2.880e-01	3.020e-01	1.860e-01	1.799e-01	1.969e-01	2.027e-01	1.976e-01	2.082e-01	2.325e-01	2.256e-01	2.374e-01	1.089e-01	1.017e-01	1.138e-01	1.200e-01	1.151e-01	1.245e-01
3.375e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.968e-01	2.880e-01	2.768e-01	3.104e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.435e-01	3.600e-01	2.145e-01	2.042e-01	2.227e-01	2.671e-01	2.582e-01	2.789e-01	2.823e-01	2.729e-01	2.855e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.540e-01	2.952e-01	2.880e-01	3.020e-01	1.884e-01	1.822e-01	1.995e-01	2.034e-01	1.980e-01	2.104e-01	2.342e-01	2.273e-01	2.376e-01	nan	nan	nan	nan	nan	nan
3.400e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.760e-01	4.552e-01	4.968e-01	2.888e-01	2.792e-01	3.104e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.264e-01	3.136e-01	3.400e-01	3.424e-01	3.288e-01	3.560e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.435e-01	3.600e-01	2.176e-01	2.038e-01	2.234e-01	2.689e-01	2.588e-01	2.792e-01	2.823e-01	2.750e-01	2.855e-01	1.581e-01	1.472e-01	1.625e-01	1.741e-01	1.668e-01	1.841e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.960e-01	2.880e-01	3.020e-01	1.884e-01	1.811e-01	1.987e-01	2.061e-01	1.980e-01	2.114e-01	2.344e-01	2.282e-01	2.395e-01	1.090e-01	1.034e-01	1.133e-01	1.206e-01	1.158e-01	1.258e-01
3.425e+04	2.816e-01	2.616e-01	3.008e-01	2.808e-01	2.608e-01	2.824e-01	4.768e-01	4.568e-01	4.968e-01	2.888e-01	2.776e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.416e-01	3.288e-01	3.560e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.435e-01	3.600e-01	2.178e-01	2.038e-01	2.259e-01	2.709e-01	2.588e-01	2.821e-01	2.823e-01	2.751e-01	2.855e-01	nan	nan	nan	1.741e-01	1.687e-01	1.841e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.960e-01	2.880e-01	3.020e-01	1.897e-01	1.813e-01	1.990e-01	2.091e-01	2.003e-01	2.124e-01	2.348e-01	2.306e-01	2.408e-01	nan	nan	nan	1.202e-01	1.170e-01	1.280e-01
3.450e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.608e-01	2.824e-01	4.768e-01	4.568e-01	4.968e-01	2.888e-01	2.776e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.264e-01	3.128e-01	3.400e-01	3.456e-01	3.320e-01	3.584e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.435e-01	3.600e-01	2.181e-01	2.043e-01	2.264e-01	2.712e-01	2.626e-01	2.818e-01	2.805e-01	2.751e-01	2.850e-01	1.593e-01	1.474e-01	1.622e-01	1.752e-01	1.693e-01	1.841e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.960e-01	2.880e-01	3.040e-01	1.892e-01	1.808e-01	1.981e-01	2.091e-01	2.034e-01	2.142e-01	2.355e-01	2.311e-01	2.409e-01	1.100e-01	1.041e-01	1.142e-01	1.215e-01	1.169e-01	1.280e-01
3.475e+04	2.816e-01	2.616e-01	3.008e-01	2.808e-01	2.616e-01	2.824e-01	4.768e-01	4.568e-01	4.968e-01	2.888e-01	2.776e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.264e-01	3.160e-01	3.400e-01	3.456e-01	3.312e-01	3.584e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.450e-01	3.600e-01	2.184e-01	2.038e-01	2.267e-01	2.711e-01	2.628e-01	2.820e-01	2.805e-01	2.751e-01	2.855e-01	1.595e-01	1.518e-01	1.658e-01	1.804e-01	1.707e-01	1.877e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.960e-01	2.880e-01	3.040e-01	1.892e-01	1.808e-01	2.000e-01	2.087e-01	2.036e-01	2.143e-01	2.360e-01	2.314e-01	2.412e-01	1.106e-01	1.064e-01	1.142e-01	1.220e-01	1.164e-01	1.274e-01
3.500e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.816e-01	4.768e-01	4.568e-01	4.968e-01	2.904e-01	2.776e-01	3.080e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.450e-01	3.600e-01	2.176e-01	2.063e-01	2.267e-01	2.712e-01	2.631e-01	2.825e-01	2.805e-01	2.751e-01	2.855e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.960e-01	2.880e-01	3.040e-01	1.911e-01	1.801e-01	1.999e-01	2.088e-01	2.063e-01	2.150e-01	2.376e-01	2.317e-01	2.422e-01	nan	nan	nan	nan	nan	nan
3.525e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.744e-01	4.968e-01	2.904e-01	2.776e-01	3.080e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.296e-01	3.160e-01	3.408e-01	3.456e-01	3.312e-01	3.584e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.450e-01	3.600e-01	2.176e-01	2.035e-01	2.250e-01	2.714e-01	2.643e-01	2.835e-01	2.805e-01	2.751e-01	2.855e-01	1.617e-01	1.520e-01	1.722e-01	1.816e-01	1.732e-01	1.887e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.980e-01	2.880e-01	3.040e-01	1.912e-01	1.817e-01	1.990e-01	2.118e-01	2.063e-01	2.172e-01	2.392e-01	2.318e-01	2.430e-01	1.105e-01	1.055e-01	1.146e-01	1.222e-01	1.170e-01	1.280e-01
